TradeID,Date,Stock,Sector,Industry,Signal,Reason,Confidence,EntryPrice,CurrentPrice,Highest,Lowest,EMA20,EMA50,EMA200,RSI,MACD,ADX,ATR,VolumeRatio,RelativeStrength,MomentumIndicators,VolatilityIndicator,VolumeIndicators,BreakoutIndicators,IchimokuIndicators,PatternIndicators,Breakout,Pullback,score,probability,confidence,ranking,SELL score 00.00,SELL Confidence 00.00,SELL Passed 0/0,SELL  probability  %,BUT score 00.00,BUT Confidence 00.00,BUT Passed 0/0,BUT  probability  %,portfolio_allowed,latest_close,market_regime,Decision=NO_TRADE/TRADE,Grade=ACCEPT/REJECT,Rank=0.00,Confidence=0.00,PositionSize,PositionRULE,StopLoss,Target1,Target2,RiskReward,ExpectedHoldDays,HoldingDays,Return,MaxProfit,MaxDrawdown,TechnicalScore,FundamentalScore,NewsScore,OverallScore,Status,ExitReason,ExitDate,AIComment,AIVersion,ANALYSIS REPORT,LEARNIG,OPTIMER,BACKTESET,BuyTier1Passed,BuyTier1Detail,BuyTier2Score,BuyTier3Score,BuyOverallScore,BuyThreshold,SellTier1Passed,SellTier1Detail,SellTier2Score,SellTier3Score,SellOverallScore,SellThreshold,Tier4Block
158,2026-07-23,ENDURANCE.NS,Consumer Cyclical,Auto Parts,BUY,"BUY engine validation passed (combined score 77.6). | SELL engine validation failed (combined score 30.7, need 65). | BUY Strength : 81.64 | SELL Strength : 33.20 | BUY engine selected. | Trade Grade : B | Decision Quality : 79.39 |  | ========== AI DECISION ========== | Final Action : BUY | AI selected BUY after evaluating all engines. |  | BUY Explanation: | Bullish EMA alignment. | Bullish SMA alignment. | Price above EMA20. | Price above VWAP. | Supertrend is bullish. | Price above Ichimoku ",77.14,2738.2,2738.2,3079.9,2142.8,2698.13,2638.06,2587.76,63.28,33.44,14.38,70.72,0.68,1.02,RSI:63.28 STOCH:67.85 ADX:14.38,ATR:70.72,CMF:0.06 MFI:80.05 VolRatio:0.68,NO,BULL,BEARISH_ENGULFING,NO,YES,72.67,90.61,77.14,81.64,39.83,25.02,7 of 39,26.56,72.67,68.16,27 of 39,90.61,False,2738.2,BULL,BUY,REJECT,81.64,77.14,0,Insufficient historical candles.,2596.76,2879.64,2985.72,1.0,15,,,,,80.0,51.15,100.0,72.67,WATCH,,,Trade Grade : B,v1.0,,,,,True,ema_alignment=True; market_trend=True; sma_alignment=True,66.67,69.38,68.16,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,18.18,30.62,25.02,58.0,Insufficient historical candles.
159,2026-07-23,ENGINERSIN.NS,Industrials,Engineering & Construction,NO_TRADE,"BUY engine validation failed (combined score 48.8, need 65). | SELL engine validation failed (combined score 62.8, need 65). | BUY Strength : 48.84 | SELL Strength : 70.67 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 59.68 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 49.34 | SELL Score : 62.91 | BUY Probability : 48.35% | SELL Probability : 78.43% | R",48.7,224.25,224.25,267.0,163.55,233.61,235.19,222.82,35.38,-3.98,41.45,6.29,0.38,0.95,RSI:35.38 STOCH:7.24 ADX:41.45,ATR:6.29,CMF:-0.23 MFI:50.75 VolRatio:0.38,NO,BEAR,NONE,NO,NO,62.91,78.43,48.7,70.67,62.91,44.48,19 of 39,78.43,49.34,48.7,10 of 39,48.35,False,224.25,SIDEWAYS,NO_TRADE,REJECT,70.67,48.7,0,Decision engine rejected trade.,211.67,236.83,246.26,1.0,0,,,,,60.0,52.24,100.0,62.91,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,27.27,66.23,48.7,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,57.58,33.77,44.48,58.0,Decision engine rejected trade.
160,2026-07-23,ERIS.NS,Healthcare,Drug Manufacturers - Specialty & Generic,NO_TRADE,"BUY engine validation failed (combined score 53.9, need 65). | SELL engine validation failed (combined score 62.0, need 65). | BUY Strength : 55.62 | SELL Strength : 68.75 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 59.28 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 53.23 | SELL Score : 61.52 | BUY Probability : 58.01% | SELL Probability : 75.99% | R",49.8,1395.6,1395.6,1885.0,1200.0,1440.11,1419.78,1466.19,42.79,7.87,23.3,41.81,1.05,0.97,RSI:42.79 STOCH:5.14 ADX:23.3,ATR:41.81,CMF:0.18 MFI:59.61 VolRatio:1.05,NO,NEUTRAL,NONE,NO,NO,61.52,75.99,49.8,68.75,61.52,46.11,21 of 39,75.99,53.23,49.8,12 of 39,58.01,False,1395.6,BEAR,NO_TRADE,REJECT,68.75,49.8,0,Decision engine rejected trade.,1311.98,1479.22,1541.93,1.0,0,,,,,60.0,58.18,100.0,61.52,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,30.3,65.75,49.8,58.0,False,ema_alignment=False; market_trend=True; sma_alignment=False,60.61,34.25,46.11,58.0,Decision engine rejected trade.
161,2026-07-23,ESCORTS.NS,Industrials,Farm & Heavy Construction Machinery,NO_TRADE,"BUY engine validation failed (combined score 60.8, need 65). | SELL engine validation failed (combined score 43.1, need 65). | BUY Strength : 60.31 | SELL Strength : 48.22 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 61.10 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 56.02 | SELL Score : 48.98 | BUY Probability : 64.61% | SELL Probability : 47.45% | R",61.89,2948.4,2948.4,4180.0,2700.0,2935.78,2952.41,3217.78,49.85,13.23,26.71,64.19,0.49,1.0,RSI:49.85 STOCH:38.64 ADX:26.71,ATR:64.19,CMF:-0.21 MFI:68.15 VolRatio:0.49,NO,NEUTRAL,NONE,NO,YES,56.02,64.61,61.89,60.31,48.98,31.29,16 of 39,47.45,56.02,61.89,16 of 39,64.61,False,2948.4,BEAR,NO_TRADE,REJECT,60.31,61.89,0,Decision engine rejected trade.,2820.02,3076.78,3173.07,1.0,0,,,,,40.0,80.12,100.0,56.02,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,42.42,77.82,61.89,58.0,True,ema_alignment=True; market_trend=True; sma_alignment=False,42.42,22.18,31.29,58.0,Decision engine rejected trade.
162,2026-07-23,ETERNAL.NS,Consumer Cyclical,Internet Retail,NO_TRADE,"BUY engine validation failed (combined score 65.9, need 65). | SELL engine validation failed (combined score 54.7, need 65). | BUY Strength : 68.66 | SELL Strength : 63.18 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 64.10 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 61.45 | SELL Score : 57.80 | BUY Probability : 75.86% | SELL Probability : 68.57% | R",59.54,287.1,287.1,368.45,212.6,281.02,269.2,272.13,55.78,7.24,60.33,9.41,1.76,1.02,RSI:55.78 STOCH:46.57 ADX:60.33,ATR:9.41,CMF:0.06 MFI:54.14 VolRatio:1.76,NO,BULL,NONE,NO,NO,61.45,75.86,59.54,68.66,57.8,35.0,11 of 39,68.57,61.45,59.54,20 of 39,75.86,False,287.1,SIDEWAYS,NO_TRADE,REJECT,68.66,59.54,0,Decision engine rejected trade.,268.28,305.92,320.04,1.0,0,,,,,45.0,43.0,100.0,61.45,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,57.58,61.15,59.54,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,30.3,38.85,35.0,58.0,Decision engine rejected trade.
163,2026-07-23,EXIDEIND.NS,Consumer Cyclical,Auto Parts,BUY,"BUY engine validation passed (combined score 75.1). | SELL engine validation failed (combined score 29.7, need 65). | BUY Strength : 77.14 | SELL Strength : 32.05 | BUY engine selected. | Trade Grade : B | Decision Quality : 76.86 |  | ========== AI DECISION ========== | Final Action : BUY | AI selected BUY after evaluating all engines. |  | BUY Explanation: | Bullish EMA alignment. | Bullish SMA alignment. | Price above EMA20. | Price above VWAP. | Supertrend is bullish. | Price above Ichimoku ",76.58,439.75,439.75,452.8,287.0,421.57,398.73,371.8,70.84,13.9,54.95,11.33,0.53,1.05,RSI:70.84 STOCH:73.34 ADX:54.95,ATR:11.33,CMF:0.29 MFI:83.54 VolRatio:0.53,NO,BULL,NONE,NO,NO,68.21,86.07,76.58,77.14,39.04,24.29,8 of 39,25.05,68.21,70.25,28 of 39,86.07,True,439.75,BULL,BUY,ACCEPT,77.14,76.58,16,OK,417.09,462.41,479.4,1.0,10,,1.300610721556209,1.300610721556209,0.0,65.0,58.06,100.0,68.21,CLOSED,HARD RISK EXIT: Risk engine flagged this symbol as unsafe.,2026-07-23,Trade Grade : B,v1.0,,,,,True,ema_alignment=True; market_trend=True; sma_alignment=True,66.67,73.18,70.25,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,21.21,26.82,24.29,58.0,
164,2026-07-23,NYKAA.NS,Consumer Cyclical,Internet Retail,BUY,"BUY engine validation passed (combined score 70.3). | SELL engine validation failed (combined score 37.6, need 65). | BUY Strength : 72.97 | SELL Strength : 42.36 | BUY engine selected. | Trade Grade : B | Decision Quality : 71.96 |  | ========== AI DECISION ========== | Final Action : BUY | AI selected BUY after evaluating all engines. |  | BUY Explanation: | Bullish EMA alignment. | Bullish SMA alignment. | Price above EMA20. | Price above VWAP. | Supertrend is bullish. | Price above Ichimoku ",70.95,326.6,326.6,335.0,200.14,316.68,298.47,267.65,63.67,10.33,69.67,8.08,1.0,1.03,RSI:63.67 STOCH:71.43 ADX:69.67,ATR:8.08,CMF:-0.13 MFI:71.4 VolRatio:1.0,NO,BULL,NONE,NO,NO,64.67,81.26,70.95,72.97,45.58,26.39,8 of 39,39.13,64.67,64.07,24 of 39,81.26,False,326.6,BULL,BUY,REJECT,72.97,70.95,0,Insufficient historical candles.,310.44,342.76,354.88,1.0,10,,,,,55.0,51.14,100.0,64.67,WATCH,,,Trade Grade : B,v1.0,,,,,True,ema_alignment=True; market_trend=True; sma_alignment=True,57.58,69.38,64.07,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,21.21,30.62,26.39,58.0,Insufficient historical candles.
165,2026-07-23,FEDERALBNK.NS,Financial Services,Banks - Regional,BUY,"BUY engine validation passed (combined score 76.4). | SELL engine validation failed (combined score 30.0, need 65). | BUY Strength : 78.57 | SELL Strength : 32.28 | BUY engine selected. | Trade Grade : B | Decision Quality : 78.19 |  | ========== AI DECISION ========== | Final Action : BUY | AI selected BUY after evaluating all engines. |  | BUY Explanation: | Bullish EMA alignment. | Bullish SMA alignment. | Price above EMA20. | Price above VWAP. | Supertrend is bullish. | Price above Ichimoku ",77.81,353.25,353.25,357.25,185.11,334.16,319.15,281.22,69.53,9.28,28.89,8.4,0.52,1.06,RSI:69.53 STOCH:88.32 ADX:28.89,ATR:8.4,CMF:0.31 MFI:73.31 VolRatio:0.52,NO,BULL,NONE,NO,NO,69.55,87.6,77.81,78.57,39.2,24.62,8 of 39,25.35,69.55,71.29,29 of 39,87.6,False,353.25,BULL,BUY,REJECT,78.57,77.81,0,Insufficient historical candles.,336.45,370.05,382.65,1.0,10,,-0.1413427561837456,0.0,0.1413427561837456,75.0,57.0,100.0,69.55,CLOSED,HARD RISK EXIT: Risk engine flagged this symbol as unsafe.,2026-07-23,Trade Grade : B,v1.0,,,,,True,ema_alignment=True; market_trend=True; sma_alignment=True,69.7,72.6,71.29,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,21.21,27.4,24.62,58.0,Insufficient historical candles.
166,2026-07-23,FACT.NS,Basic Materials,Agricultural Inputs,SELL,"BUY engine validation failed (combined score 21.9, need 65). | SELL engine validation passed (combined score 73.9). | BUY Strength : 20.54 | SELL Strength : 75.87 | SELL engine selected. | Trade Grade : B | Decision Quality : 75.68 |  | ========== AI DECISION ========== | Final Action : SELL | AI selected SELL after evaluating all engines. |  | SELL Explanation: | Bearish EMA alignment. | Price below EMA20. | Price below VWAP. | Supertrend is bearish. | Price below Ichimoku Cloud. | Bearish mark",75.49,814.05,814.05,1058.6,652.1,854.9,868.15,871.15,20.81,-16.81,46.25,20.33,0.65,0.95,RSI:20.81 STOCH:2.41 ADX:46.25,ATR:20.33,CMF:-0.33 MFI:37.13 VolRatio:0.65,NO,BEAR,BEARISH_ENGULFING,NO,NO,67.08,84.66,75.49,75.87,67.08,69.37,26 of 39,84.66,29.58,25.17,6 of 39,11.49,False,814.05,BEAR,SELL,REJECT,75.87,75.49,0,Insufficient historical candles.,854.71,773.39,742.89,1.0,10,,,,,80.0,32.5,0.0,67.08,WATCH,,,Trade Grade : B,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,18.18,30.89,25.17,58.0,True,ema_alignment=True; market_trend=True; sma_alignment=False,69.7,69.11,69.37,58.0,Insufficient historical candles.
167,2026-07-23,FINCABLES.NS,Industrials,Electrical Equipment & Parts,NO_TRADE,"BUY engine validation failed (combined score 68.4, need 65). | SELL engine validation failed (combined score 51.6, need 65). | BUY Strength : 73.03 | SELL Strength : 59.09 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 65.39 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 64.72 | SELL Score : 55.28 | BUY Probability : 81.34% | SELL Probability : 62.90% | R",57.74,1014.9,1014.9,1203.9,700.8,1054.23,1051.11,944.81,24.11,-19.6,38.46,32.7,1.06,0.95,RSI:24.11 STOCH:14.68 ADX:38.46,ATR:32.7,CMF:-0.07 MFI:36.66 VolRatio:1.06,NO,NEUTRAL,NONE,NO,NO,64.72,81.34,57.74,73.03,55.28,34.07,16 of 39,62.9,64.72,57.74,15 of 39,81.34,False,1014.9,SIDEWAYS,NO_TRADE,REJECT,73.03,57.74,0,Decision engine rejected trade.,949.5,1080.3,1129.35,1.0,0,,,,,40.0,73.12,100.0,64.72,,,,Trade Grade : REJECT,v1.0,,,,,True,ema_alignment=True; market_trend=False; sma_alignment=True,33.33,77.72,57.74,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,48.48,22.28,34.07,58.0,Decision engine rejected trade.
168,2026-07-23,FSL.NS,Technology,Information Technology Services,NO_TRADE,"BUY engine validation failed (combined score 63.8, need 65). | SELL engine validation failed (combined score 41.5, need 65). | BUY Strength : 63.92 | SELL Strength : 47.78 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 63.72 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 58.27 | SELL Score : 48.73 | BUY Probability : 69.57% | SELL Probability : 46.83% | R",63.52,255.94,255.94,381.4,202.0,255.78,250.88,274.26,61.52,4.82,31.57,9.89,0.4,1.02,RSI:61.52 STOCH:52.26 ADX:31.57,ATR:9.89,CMF:-0.06 MFI:77.45 VolRatio:0.4,NO,BULL,NONE,NO,YES,58.27,69.57,63.52,63.92,48.73,26.94,10 of 39,46.83,58.27,63.52,19 of 39,69.57,False,255.94,SIDEWAYS,NO_TRADE,REJECT,63.92,63.52,0,Decision engine rejected trade.,236.16,275.72,290.56,1.0,0,,,,,30.0,65.16,100.0,58.27,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,51.52,73.34,63.52,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=True,27.27,26.66,26.94,58.0,Decision engine rejected trade.
169,2026-07-23,FIVESTAR.NS,Financial Services,Credit Services,NO_TRADE,"BUY engine validation failed (combined score 58.7, need 65). | SELL engine validation failed (combined score 49.2, need 65). | BUY Strength : 59.04 | SELL Strength : 55.22 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 58.48 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 55.25 | SELL Score : 53.00 | BUY Probability : 62.83% | SELL Probability : 57.44% | R",57.92,545.3,545.3,732.0,338.15,536.65,504.61,510.01,50.66,19.71,48.16,18.5,0.47,1.01,RSI:50.66 STOCH:33.33 ADX:48.16,ATR:18.5,CMF:0.08 MFI:73.91 VolRatio:0.47,NO,BULL,NONE,NO,NO,55.25,62.83,57.92,59.04,53.0,35.26,11 of 39,57.44,55.25,57.92,18 of 39,62.83,False,545.3,SIDEWAYS,NO_TRADE,REJECT,59.04,57.92,0,Decision engine rejected trade.,508.3,582.3,610.05,1.0,0,,,,,35.0,46.66,100.0,55.25,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,51.52,63.16,57.92,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,33.33,36.84,35.26,58.0,Decision engine rejected trade.
170,2026-07-23,FORCEMOT.NS,Consumer Cyclical,Auto Manufacturers,SELL,"BUY engine validation failed (combined score 30.5, need 65). | SELL engine validation passed (combined score 75.2). | BUY Strength : 29.39 | SELL Strength : 80.50 | SELL engine selected. | Trade Grade : B | Decision Quality : 76.98 |  | ========== AI DECISION ========== | Final Action : SELL | AI selected SELL after evaluating all engines. |  | SELL Explanation: | Bearish EMA alignment. | Bearish SMA alignment. | Price below EMA20. | Price below VWAP. | Supertrend is bearish. | Price below Ichim",73.46,17410.0,17410.0,26450.0,14911.0,18090.37,18634.67,19263.99,31.47,-256.98,12.54,518.29,1.42,0.96,RSI:31.47 STOCH:7.24 ADX:12.54,ATR:518.29,CMF:-0.11 MFI:42.11 VolRatio:1.42,NO,BEAR,NONE,NO,NO,71.47,89.54,73.46,80.5,71.47,62.74,26 of 39,89.54,37.14,33.17,7 of 39,21.65,False,17410.0,BEAR,SELL,REJECT,80.5,73.46,0,Average trading volume is too low.,18446.58,16373.42,15595.99,1.0,15,,,,,90.0,47.84,0.0,71.47,WATCH,,,Trade Grade : B,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,21.21,42.95,33.17,58.0,True,ema_alignment=True; market_trend=True; sma_alignment=True,69.7,57.05,62.74,58.0,Average trading volume is too low.
171,2026-07-23,FORTIS.NS,Healthcare,Medical Care Facilities,NO_TRADE,"BUY engine validation failed (combined score 56.7, need 65). | SELL engine validation failed (combined score 52.4, need 65). | BUY Strength : 59.41 | SELL Strength : 58.25 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 54.94 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 55.47 | SELL Score : 54.78 | BUY Probability : 63.34% | SELL Probability : 61.73% | R",50.48,949.85,949.85,1104.3,766.8,961.78,955.01,922.48,41.37,-0.84,10.33,19.8,0.43,0.99,RSI:41.37 STOCH:19.69 ADX:10.33,ATR:19.8,CMF:-0.14 MFI:61.58 VolRatio:0.43,NO,NEUTRAL,BEARISH_ENGULFING,NO,NO,55.47,63.34,50.48,59.41,54.78,38.61,16 of 39,61.73,55.47,50.48,12 of 39,63.34,False,949.85,SIDEWAYS,NO_TRADE,REJECT,59.41,50.48,0,Decision engine rejected trade.,910.25,989.45,1019.15,1.0,0,,,,,40.0,58.11,100.0,55.47,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=True; market_trend=False; sma_alignment=False,27.27,69.46,50.48,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,48.48,30.54,38.61,58.0,Decision engine rejected trade.
172,2026-07-23,GAIL.NS,Utilities,Utilities - Regulated Gas,NO_TRADE,"BUY engine validation failed (combined score 58.5, need 65). | SELL engine validation failed (combined score 51.9, need 65). | BUY Strength : 62.88 | SELL Strength : 55.47 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 55.59 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 57.61 | SELL Score : 53.14 | BUY Probability : 68.16% | SELL Probability : 57.79% | R",48.3,171.99,171.99,188.89,134.36,172.46,169.94,168.57,45.04,0.52,17.83,3.49,0.8,1.0,RSI:45.04 STOCH:47.58 ADX:17.83,ATR:3.49,CMF:-0.1 MFI:23.72 VolRatio:0.8,NO,BULL,NONE,NO,NO,57.61,68.16,48.3,62.88,53.14,43.52,20 of 39,57.79,57.61,48.3,14 of 39,68.16,False,171.99,BULL,NO_TRADE,REJECT,62.88,48.3,0,Decision engine rejected trade.,165.01,178.97,184.21,1.0,0,,,,,35.0,44.09,100.0,57.61,,,,Trade Grade : REJECT,v1.0,,,,,True,ema_alignment=True; market_trend=True; sma_alignment=True,27.27,65.5,48.3,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,54.55,34.5,43.52,58.0,Decision engine rejected trade.
173,2026-07-23,GVT&D.NS,Industrials,Specialty Industrial Machinery,NO_TRADE,"BUY engine validation failed (combined score 49.7, need 65). | SELL engine validation failed (combined score 56.2, need 65). | BUY Strength : 50.31 | SELL Strength : 62.82 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 55.50 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 50.18 | SELL Score : 57.57 | BUY Probability : 50.45% | SELL Probability : 68.07% | R",48.18,4481.5,4481.5,5650.0,2356.5,4633.68,4657.8,3941.65,40.05,-110.07,41.7,208.41,0.59,0.96,RSI:40.05 STOCH:38.56 ADX:41.7,ATR:208.41,CMF:-0.02 MFI:32.22 VolRatio:0.59,NO,NEUTRAL,NONE,NO,NO,57.57,68.07,48.18,62.82,57.57,40.91,18 of 39,68.07,50.18,48.18,9 of 39,50.45,False,4481.5,SIDEWAYS,NO_TRADE,REJECT,62.82,48.18,0,Decision engine rejected trade.,4064.68,4898.32,5210.93,1.0,0,,,,,55.0,59.55,100.0,57.57,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,21.21,70.25,48.18,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,54.55,29.75,40.91,58.0,Decision engine rejected trade.
174,2026-07-23,GMRAIRPORT.NS,Industrials,Airports & Air Services,NO_TRADE,"BUY engine validation failed (combined score 59.8, need 65). | SELL engine validation failed (combined score 58.6, need 65). | BUY Strength : 64.02 | SELL Strength : 63.38 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 56.98 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 58.33 | SELL Score : 57.92 | BUY Probability : 69.70% | SELL Probability : 68.83% | R",49.94,107.37,107.37,115.64,84.11,110.45,106.82,99.69,35.98,1.03,26.67,2.48,0.96,0.96,RSI:35.98 STOCH:4.06 ADX:26.67,ATR:2.48,CMF:-0.08 MFI:39.08 VolRatio:0.96,NO,BULL,NONE,NO,NO,58.33,69.7,49.94,64.02,57.92,47.33,22 of 39,68.83,58.33,49.94,16 of 39,69.7,False,107.37,BULL,NO_TRADE,REJECT,64.02,49.94,0,Decision engine rejected trade.,102.41,112.33,116.05,1.0,0,,,,,45.0,40.5,100.0,58.33,,,,Trade Grade : REJECT,v1.0,,,,,True,ema_alignment=True; market_trend=True; sma_alignment=True,33.33,63.53,49.94,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,60.61,36.48,47.33,58.0,Decision engine rejected trade.
